date_opened,conditionId,outcome,title,entry_price,backers_at_entry,size_flat,size_kelly_eur,status,date_closed,exit_price,exit_type,ret,mark_price,last_update
2026-08-22,0xfd105823dbf627e8a57aa1924703ef23138050d9d8da4a98a5136ea2ad98acd4,No,"Will Bitcoin reach $80,000 in August?",0.4105,3,1,83.4,CLOSED,2026-08-25,0.0,resolved_loss,-1.0,0.0,2026-08-25
2026-08-22,0xdf8e2dc5860027decbe6164555c3c1c9645c3bd33e16b9dc57ca87125047d4a8,Yes,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,0.645,3,1,136.99,OPEN,,,,,0.545,2026-09-04
2026-08-22,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,Yes,US ceasefire against Iran continues through September 15?,0.745,2,1,188.68,CLOSED,2026-08-31,0.0,resolved_loss,-1.0,0.0,2026-08-31
2026-08-22,0x9601280c3d5109783ba64644da25bdfdf120ce516a696f88a42f54ffd2ac761b,Yes,US ceasefire against Iran continues through September 30?,0.655,3,1,140.85,CLOSED,2026-08-31,0.0,resolved_loss,-1.0,0.0,2026-08-31
2026-08-22,0xb5395470c9b87f5ae8ffc719c1376aa89b493adf083e01cb8064e683fbaa18fc,No,Will Trump meet with Kim Jong Un in 2026?,0.685,2,1,153.85,CLOSED,2026-09-01,0.66,sharps_left,-0.0365,0.67,2026-09-01
2026-08-22,0x289917b51973a52882978fd23cb3337de648f10c958a7d3debe63ff77098e785,No,Will Solana reach $110 in August?,0.7957,2,1,233.32,CLOSED,2026-08-28,0.0,resolved_loss,-1.0,0.0,2026-08-28
2026-08-22,0x2258ad30047621fe9cf1f52a903e1de06e7c9207f1e01e870214a6daaad06ed3,No,Will Solana dip to $80 in August?,0.815,2,1,250.0,CLOSED,2026-08-25,0.939,sharps_left,0.1521,0.949,2026-08-25
2026-08-22,0x2450ec499544c566d0de8bbd7739fb68b598c6ad380f0c1ddf3b731d42ec6b19,No,"Will Anthropic IPO by September 30, 2026?",0.785,2,1,222.22,CLOSED,2026-09-01,0.915,sharps_left,0.1656,0.925,2026-09-01
2026-08-22,0x13b9f2b0cb2fe627c053d64a296b4732cb4fefc45666ad4c5fa2fb0088d128ac,Yes,US ceasefire against Iran continues through October 31?,0.56,2,1,111.11,CLOSED,2026-08-31,0.0,resolved_loss,-1.0,0.0,2026-08-31
2026-08-22,0x53abca182b8ee36b5725f45a16b2105d47397964cb1d59a11643dadfff74e0d4,Yes,Will Flavio Bolsonaro win the most votes in the next Brazil presidential election from Federal District?,0.74,2,1,185.19,CLOSED,2026-09-01,0.84,sharps_left,0.1351,0.85,2026-09-01
2026-08-22,0xe45dcd7b8e4e3b9c109e7be5f6f0eb0eecae4516bf4ab155739c1134010fe52a,No,Will Ronaldo Caiado win the most votes in the next Brazil presidential election from Goiás?,0.515,2,1,101.01,CLOSED,2026-09-01,0.78,sharps_left,0.5146,0.79,2026-09-01
2026-08-22,0x4f7001aa8358add0d24f882618b534716b5e86b39de3a7339b1d0d312af7f959,No,"Will Ethereum reach $2,750 by December 31, 2026?",0.31,2,1,71.43,CLOSED,2026-09-02,0.365,sharps_left,0.1774,0.375,2026-09-02
2026-08-22,0x7f668805bfee7909997562f60489ddef01e40a3dca43781efeb59ce380779295,No,"Will Bitcoin reach $85,000 in August?",0.825,2,1,250.0,CLOSED,2026-08-29,1.0,resolved_win,0.2121,0.985,2026-08-29
2026-08-22,0x1f81531d74cd9adc1b1f3d5cb09a749530581483dd18fdc89dfca4036aa6e72d,No,"Will Ethereum reach $2,600 in August?",0.514,2,1,100.81,CLOSED,2026-09-01,1.0,resolved_win,0.9455,1.0,2026-09-01
2026-08-22,0x244594c21b55f9f07af5a288ff9f41ff77324aa24b6fcc6f8341337c23c62806,Yes,Will Real Madrid CF win on 2026-08-26?,0.705,2,1,163.93,CLOSED,2026-08-24,0.705,sharps_left,0.0,0.715,2026-08-24
2026-08-24,0x9607f2259dc5c2b94f068034a7cead205fc440cb72b5f4afdd842d1a6c7d06cc,No,Will VfB Stuttgart win on 2026-08-28?,0.905,2,1,250.0,CLOSED,2026-08-25,0.895,sharps_left,-0.011,0.905,2026-08-25
2026-08-24,0xb1510ddf75e8c5dd7e7db9c73e0dd777e9784066779c3bab30094adacad7d684,No,Will Tianjin Jinmen Hu FC win on 2026-07-12?,0.545,2,1,107.53,CLOSED,2026-08-29,0.505,sharps_left,-0.0734,0.515,2026-08-29
2026-08-24,0x69ecaaaefc5d31fc61ccbcbf32e97ecbd56570a1b5a91557cdf2dd47d9f060d9,No,Will Racing Club de Lens win on 2026-08-29?,0.545,2,1,107.53,CLOSED,2026-08-29,0.485,sharps_left,-0.1101,0.495,2026-08-29
2026-08-24,0x88b9821a45b189cc6f92798778217242dd0aa7ca9cc27ff6a0fea5922b3075ed,Yes,Will the total domestic gross for Spider-Man: Brand New Day be between 900m and 920m by August 31?,0.23,2,1,64.1,CLOSED,2026-08-29,0.0,resolved_loss,-1.0,0.0105,2026-08-29
2026-08-24,0x4cba9bf990370fac4f6ec2b3513d7dbbc5c569a88d01180ccda081cccc57eed7,No,"Delcy Rodríguez out as leader of Venezuela by December 31, 2026?",0.905,3,1,250.0,OPEN,,,,,0.89,2026-09-04
2026-08-24,0x1239389645c8a73b170b78ef3a83d69b6cf1d2711d412829ea8836660b08fc93,No,"Will Bitcoin reach $85,000 by December 31, 2026?",0.32,2,1,72.46,CLOSED,2026-08-25,0.245,sharps_left,-0.2344,0.255,2026-08-25
2026-08-24,0xc4ebab9f2830f6df67ab1b98615d5a9be8eebd106fd0f37e9a25e4a4edcc427c,Yes,"Will no qualifying diplomatic US-Iran meeting occur by September 30, 2026?",0.7575,3,1,198.02,CLOSED,2026-09-01,0.873,sharps_left,0.1525,0.883,2026-09-01
2026-08-24,0xbde9eea3d33f8cf3e6967c9b55ca96fa3a2e7ba678c645410bdffde2cefcd597,No,Trump tries to fire Lisa Cook by September 30?,0.81,2,1,250.0,CLOSED,2026-09-01,0.78,sharps_left,-0.037,0.79,2026-09-01
2026-08-24,0xfed2dd1e83691ca08b8bc08d2bed09cb19003730f2be47da6a467ee37df96fbb,Yes,Mojtaba Khamenei seen in public by December 31?,0.275,2,1,68.03,CLOSED,2026-09-01,0.205,sharps_left,-0.2545,0.215,2026-09-01
2026-08-24,0xbe64f8e147f7c157761ca86054675201fe7eb10b9d2ec35a7276ee6f201e4556,No,"Will the price of Ethereum be above $2,600 on August 28?",0.815,2,1,250.0,CLOSED,2026-08-25,0.745,sharps_left,-0.0859,0.755,2026-08-25
2026-08-24,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,No,"Will Bitcoin reach $100,000 by December 31, 2026?",0.765,2,1,204.08,OPEN,,,,,0.715,2026-09-04
2026-08-25,0xe3a5c6a4d8057b7d8a14d3091183aab4ee27b232f21c603a9574b81898b46094,Rio Noguchi,"US Open, Qualification ATP: Yunchaokete Bu vs Rio Noguchi",0.285,3,1,68.97,CLOSED,2026-08-26,0.0,resolved_loss,-1.0,0.0,2026-08-26
2026-08-25,0x0eead812dd20ebafbf0eec0531c9d6844a111e776a440685853bc4ca91af7c2a,No,Will Brentford FC win on 2026-08-30?,0.665,2,1,144.93,CLOSED,2026-08-31,1.0,resolved_win,0.5038,1.0,2026-08-31
2026-08-25,0xd4cea7608974a3f2df2c6cd4aac691f17d251b874ee4e8eea39af6949c4ad995,No,Will Arsenal FC win on 2026-08-31?,0.365,2,1,77.52,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-08-25,0xdb4aa2d0b97c3a5e29750e955959b1e41bfd77be4b842c57fd59514b94341128,Aston Villa FC,Spread: Arsenal FC (-1.5),0.635,2,1,133.33,CLOSED,2026-08-27,0.615,sharps_left,-0.0315,0.625,2026-08-27
2026-08-25,0xe7fb9d07e3f3de40be7102dfe8e806e5a41fae2f49c8b91260c56a371f002962,No,Will FC Bayern München win on 2026-08-28?,0.245,2,1,65.36,CLOSED,2026-08-28,0.0,resolved_loss,-1.0,0.006,2026-08-28
2026-08-25,0x0c53cb8a3a032a60e88be92ac9a0054f3d95b31eacaa5e5849a430ab37e2f846,Haruka Kaji,ITF W50 Kursumlijska Banja Women: Haruka Kaji vs Amandine Hesse,0.66,2,1,142.86,CLOSED,2026-08-26,1.0,resolved_win,0.5152,1.0,2026-08-26
2026-08-25,0x21c5b6f8fd3852b06cd1c1b089bde058cbf582a7c31b612350f6695e183c0595,Lorenzo Giustino,"US Open, Qualification ATP: Lorenzo Giustino vs Grigor Dimitrov",0.115,2,1,55.87,CLOSED,2026-08-26,0.0,resolved_loss,-1.0,0.0,2026-08-26
2026-08-25,0x2a39c6b1ddb2203f3b175dd824c2c94af0849643e9b5a85ee4b05ebfc12cdcaa,Laura Samson,"US Open, Qualification WTA: Laura Samson vs Tamara Zidansek",0.615,2,1,126.58,CLOSED,2026-08-26,0.0,resolved_loss,-1.0,0.0,2026-08-26
2026-08-25,0xdc75bf6ac199eb8bd57bec5ab8f0b1ec14bfb13e0953f7d90654fa995c114736,Botic van de Zandschulp,Winston-Salem Open: Botic van de Zandschulp vs Adolfo Vallejo,0.595,2,1,120.48,CLOSED,2026-08-26,1.0,resolved_win,0.6807,1.0,2026-08-26
2026-08-25,0x0b445f6ccb0fb207548a6e3b0d77f4e580c1ecd603036bdda529535287d641a7,Michael Mmoh,"US Open, Qualification ATP: Henrique Rocha vs Michael Mmoh",0.435,3,1,86.96,CLOSED,2026-08-26,0.0,resolved_loss,-1.0,0.0,2026-08-26
2026-08-25,0x2f0910ebd245cecfd2249178419ffe680631ce3fda5e9f64d2edcce561bc85e6,Gilles Arnaud Bailly,"US Open, Qualification ATP: Timofey Skatov vs Gilles Arnaud Bailly",0.435,2,1,86.96,CLOSED,2026-08-26,0.0,resolved_loss,-1.0,0.0,2026-08-26
2026-08-25,0x8dea4a249f83165acc3ee49351a7aaca74d7a7a320d1ebdf046393ba464850b9,No,Will Hull City AFC win on 2026-08-29?,0.795,2,1,232.56,CLOSED,2026-08-30,0.0,resolved_loss,-1.0,0.0,2026-08-30
2026-08-25,0x9a78dd5ee058298ab9eb2b77e336e01ba6de93d01def6c535351186a633ae12d,Juan Manuel La Serna,Augsburg: Benjamin Hassan vs Juan Manuel La Serna,0.45,2,1,89.29,CLOSED,2026-08-26,1.0,resolved_win,1.2222,1.0,2026-08-26
2026-08-25,0xf38c7c1ebe56f7e856f8e6b9b0b2dff96cf5842796d29532a7c71200a48b302b,Daniel Milavsky,"US Open, Qualification ATP: Shintaro Mochizuki vs Daniel Milavsky",0.415,2,1,84.03,CLOSED,2026-08-26,0.0,resolved_loss,-1.0,0.0,2026-08-26
2026-08-25,0x70584525d6c53d32ede871c59037e5ce914140010ed42aa98fad03e9e46c8dcc,No,"Will Bitcoin reach $87,500 in August?",0.815,2,1,250.0,CLOSED,2026-08-26,0.905,sharps_left,0.1104,0.915,2026-08-26
2026-08-25,0x45dbcfc223f5495d25c24c2729143e21e919eb9ccca00566a37cfdfc94b77b8f,Yes,"Will Bitcoin dip to $72,500 in August?",0.125,2,1,56.5,CLOSED,2026-08-27,0.0405,sharps_left,-0.676,0.0505,2026-08-27
2026-08-25,0xb1e1ae2c6ee3f17b3c79b7ff2c36b2d90766dd6c0f2e6ba467d5232d882522d1,No,"Will Bitcoin reach $90,000 in August?",0.896,2,1,250.0,CLOSED,2026-08-28,1.0,resolved_win,0.1161,0.9895,2026-08-28
2026-08-25,0x43f82e44f492b4e9222d5dd4429730fca7272d06259c6989633be8b01a48e002,No,"Will Iran target Jordan by August 31, 2026?",0.9,2,1,250.0,CLOSED,2026-08-29,1.0,resolved_win,0.1111,0.9965,2026-08-29
2026-08-25,0xe65a8561482e6ac8818a5e3e2b253f5aa5389999e0f3de424ac0240a8a8d13dd,No,Will Solana reach $120 in August?,0.8615,2,1,250.0,CLOSED,2026-08-31,1.0,resolved_win,0.1608,0.9935,2026-08-31
2026-08-25,0xe96dbaceb816e80063bec945a76ac915cba4341bdf1ef704f722bfc9054aad09,Yes,Will Anthropic have the highest IPO Market Cap 2026?,0.37,2,1,78.12,CLOSED,2026-08-26,0.508,sharps_left,0.373,0.518,2026-08-26
2026-08-26,0x364cce57f51d6691e708a5811e1255ec128a809138a76df89fd141f98c4dc5fb,Nikola Bartunkova,Monterrey Open: Nikola Bartunkova vs Anastasia Potapova,0.515,3,1,101.01,CLOSED,2026-08-27,1.0,resolved_win,0.9417,0.5,2026-08-27
2026-08-26,0xc7a1c0199b78c569233f3a391cd7d573d32712d4d8d2a39690bb37e1aa1893ef,Under,Tottenham Hotspur FC vs. Newcastle United FC: O/U 2.5,0.435,2,1,86.96,CLOSED,2026-08-27,0.405,sharps_left,-0.069,0.415,2026-08-27
2026-08-26,0xe082a0a37af169e74302b7383b022fc0d8b413aaae48b50c8d4f03b4d38f99f3,No,Will Chelsea FC win on 2026-08-30?,0.495,2,1,97.09,CLOSED,2026-08-31,0.0,resolved_loss,-1.0,0.0,2026-08-31
2026-08-26,0xd5c5ee4550befc8a02ff014267244cb2d34325537d9279e22a324df256249f0c,Tahlia Kokkinis,ITF W50 Kursumlijska Banja Women: Lea Boskovic vs Tahlia Kokkinis,0.245,2,1,65.36,CLOSED,2026-08-27,0.0,resolved_loss,-1.0,0.0,2026-08-27
2026-08-26,0xeb344db9607d5a4c6d7c07ec5a52fc582f65fba29afda239e23f2b625eacbb82,Yes,Will Club Atlético de Madrid win on 2026-08-29?,0.465,2,1,91.74,CLOSED,2026-08-27,0.455,sharps_left,-0.0215,0.465,2026-08-27
2026-08-26,0x9023707a37d834eac5b71c585abe3ae428f1baa67eb2569b13d134d4bdeb994c,No,Will Newcastle United FC win on 2026-08-29?,0.695,2,1,158.73,CLOSED,2026-08-30,0.0,resolved_loss,-1.0,0.0,2026-08-30
2026-08-26,0x7e9a11b6eb4cbeb32961b04853e7cfed65c05cedd38d9a04df51b46592a0a6e5,No,Will Liverpool FC win on 2026-08-29?,0.355,2,1,76.34,CLOSED,2026-08-28,0.355,sharps_left,0.0,0.365,2026-08-28
2026-08-26,0x27edb5a5c93ecf5dcae145c9d2a0453e1cd863d81159fcf7d7e0423c1c5b24ae,Hamburger SV,Spread: BV Borussia 09 Dortmund (-1.5),0.505,2,1,99.01,CLOSED,2026-08-29,0.515,sharps_left,0.0198,0.525,2026-08-29
2026-08-26,0x673369808c906823576b4b10adc544355e887c36ba68ebfd0f2b223565054b64,Elena Pridankina,"US Open, Qualification WTA: Elena Pridankina vs Rebecca Marino",0.565,2,1,112.36,CLOSED,2026-08-27,1.0,resolved_win,0.7699,1.0,2026-08-27
2026-08-26,0x04c7ba42a5fab4f252b5961b7b1e501aa041823677af708dfcf50d325a1d4942,Juan Estevez,Augsburg: Juan Estevez vs Benito Sanchez Martinez,0.4,2,1,81.97,CLOSED,2026-08-27,0.0,resolved_loss,-1.0,0.0,2026-08-27
2026-08-26,0x6678f323dd4094cdbd89c088d09cf1568b17781625f6128f8bb87abec3d16ad8,No,Will Chelsea FC vs. Brighton & Hove Albion FC end in a draw?,0.765,2,1,204.08,CLOSED,2026-08-29,0.745,sharps_left,-0.0261,0.755,2026-08-29
2026-08-26,0x3b102fc754fb1958898d2edd81ba2bec856eb072feeed9721ace2b5950366181,Los Angeles Angels,Cleveland Guardians vs. Los Angeles Angels,0.445,2,1,88.5,CLOSED,2026-08-27,0.0,resolved_loss,-1.0,0.0,2026-08-27
2026-08-26,0xf444c701a2865e72683907805f1dd89bfc5441aad89bfa859a28f34e434d9067,Cincinnati Reds,Cincinnati Reds vs. San Francisco Giants,0.495,2,1,97.09,CLOSED,2026-08-27,1.0,resolved_win,1.0202,1.0,2026-08-27
2026-08-26,0x1d5cd4867b48d97d017db0bb6b4ed39d7b641d882b5bc99eaa0a9e9f05e16e78,Yes,Another GTA VI trailer released by August 31?,0.435,2,1,86.96,CLOSED,2026-08-28,0.0255,sharps_left,-0.9414,0.0355,2026-08-28
2026-08-26,0xde64f0c49c7b26baa1ed2ebb7097574de5532c2237b779ab9b415e822c12a0a0,Yes,Iran-Oman Hormuz Agreement by September 30?,0.53,2,1,104.17,CLOSED,2026-09-01,0.25,sharps_left,-0.5283,0.26,2026-09-01
2026-08-26,0x715479b7c428c778fba2e26bbf30e0c06c9e878acdcf1be461be736ef0f554a3,No,"Will Solana reach $160 by December 31, 2026?",0.825,2,1,250.0,CLOSED,2026-09-04,0.805,sharps_left,-0.0242,0.815,2026-09-04
2026-08-26,0x9a3ff64dc7b27e7f084e9e87a23bd02d5299fd102108f370a58fcbac51963dc4,No,Will WTI Crude Oil (WTI) hit (LOW) $75 in August?,0.775,4,1,212.77,CLOSED,2026-08-29,1.0,resolved_win,0.2903,0.99,2026-08-29
2026-08-26,0xaf03b0032d5e71c6072db014aee0974074e0470cdc5b5d715e316379b9f20058,No,"Will OpenAI’s Astra model be released by September 30, 2026?",0.2355,2,1,64.56,CLOSED,2026-09-01,0.1495,sharps_left,-0.3652,0.1595,2026-09-01
2026-08-26,0x535d97a1668d37434151bc020a316acad256bc1ef49b185c37236138bace8020,No,"Will Ethereum dip to $2,200 in August?",0.905,2,1,250.0,CLOSED,2026-08-27,0.9535,sharps_left,0.0536,0.9635,2026-08-27
2026-08-26,0x4e351f5c6a6b6e1b1a22ead8d0a7ddc4f999ad5df737709dfbaabe5230975867,Boluda,Set Handicap: Watson (-1.5) vs Boluda (+1.5),0.485,2,1,95.24,CLOSED,2026-08-27,1.0,resolved_win,1.0619,1.0,2026-08-27
2026-08-27,0xe456796d9cd9c76064f2ec5738856266969aaf80338d671991a9bdd4c915f48c,No,Will Real Madrid CF win on 2026-08-30?,0.135,2,1,57.14,CLOSED,2026-08-31,0.0,resolved_loss,-1.0,0.0,2026-08-31
2026-08-27,0x8a5c10b181a38a2b4c4cb53badefc88ab00ce9c9caaceb1ef430b9a06ed95b62,Under,Real Madrid CF vs. Málaga CF: O/U 3.5,0.505,2,1,99.01,CLOSED,2026-08-29,0.465,sharps_left,-0.0792,0.475,2026-08-29
2026-08-27,0x18076e7d0f58a52d3d4f311d0456306edf16d1873cf5eef27d3ff044153e9576,No,"Bitcoin all time high by December 31, 2026?",0.895,3,1,250.0,OPEN,,,,,0.9285,2026-09-04
2026-08-27,0x71dd44fa5059fbed28a279172185d3623aa34ce86be1936281df26b5d1b87200,Yes,"US announces end of Iranian blockade by September 21, 2026?",0.245,2,1,65.36,CLOSED,2026-09-01,0.155,sharps_left,-0.3673,0.165,2026-09-01
2026-08-27,0xf3c68ec207148e9857c0db83b8791d76c25de9d007b33dfffccbf2b4b148cf65,New York Mets,Milwaukee Brewers vs. New York Mets,0.365,2,1,77.52,CLOSED,2026-08-28,0.0,resolved_loss,-1.0,0.0,2026-08-28
2026-08-27,0x0c7245047183848e41555dc9a5ccc14c970a0711a3591bebc8310119cbae64c0,No,UNSC Resolution Endorsing Final U.S.-Iran Deal by December 31?,0.845,2,1,250.0,CLOSED,2026-09-01,0.825,sharps_left,-0.0237,0.835,2026-09-01
2026-08-27,0x9171944ccff1e5bb85ef0cdc1579abc39e4317ee884b3da9b7aee0d83e3c834f,No,US-Iran Hormuz Agreement by September 30?,0.855,2,1,250.0,CLOSED,2026-09-01,0.925,sharps_left,0.0819,0.935,2026-09-01
2026-08-27,0x8c4b1858779e93cab222670569322bbc0754b3ef18ab7910741e4314ffe966b1,Pablo Llamas Ruiz,"US Open, Qualification ATP: Lloyd Harris vs Pablo Llamas Ruiz",0.395,2,1,81.3,CLOSED,2026-08-28,0.0,resolved_loss,-1.0,0.0,2026-08-28
2026-08-28,0xa39666040d37c8dfa59034e93eaa7209a6dc6537e30cba367642bc109a193fc4,Casper Ruud,US Open ATP: Juan Manuel Cerundolo vs Casper Ruud,0.685,2,1,153.85,CLOSED,2026-08-31,1.0,resolved_win,0.4599,0.5,2026-08-31
2026-08-28,0x76c1a69f2b0a7fcfa97b56ddbeaad1981a8cb3d8f24c1adce62ffa2d010ebbe0,Yes,Will Spider-Man: Brand New Day have the best domestic opening weekend in 2026?,0.465,2,1,91.74,CLOSED,2026-09-01,0.445,sharps_left,-0.043,0.455,2026-09-01
2026-08-28,0x3d4a1a3e0581eb60fdd03cc85b8190a9a1cfbda42f1aa9771e39197f8a21f441,Yes,Will another country leave OPEC in 2026?,0.335,2,1,74.07,CLOSED,2026-09-02,0.375,sharps_left,0.1194,0.385,2026-09-02
2026-08-28,0x5c661c21175bc9d17e40368caaf5a835daffd47b70a0e0c4504dde970e6b0d3f,No,"Will Bitcoin dip to $75,000 in August?",0.7075,2,1,165.29,CLOSED,2026-08-31,1.0,resolved_win,0.4134,0.9845,2026-08-31
2026-08-28,0x6c8bc8cd9b2d64358ad995ccee8e998cf0f81a89c4be0b8e51eadf09c6be60ba,No,"Will Bitcoin dip to $60,000 by December 31, 2026?",0.715,2,1,169.49,CLOSED,2026-09-01,0.725,sharps_left,0.014,0.735,2026-09-01
2026-08-28,0x6f04e616ffd50454ef05e49c23098c3f1d2fbd5bc154cb2f240660df8290aa73,No,Will STRC hit $100 by September 30?,0.505,2,1,99.01,CLOSED,2026-08-31,0.6,sharps_left,0.1881,0.61,2026-08-31
2026-08-28,0x67a28cbd0e3454c2b040495b376dddb2cb2c415fa817f5d845a949c980c0ce55,Yes,Will Sergio Moro win the Governor of Paraná election?,0.795,2,1,232.56,CLOSED,2026-09-01,0.8,sharps_left,0.0063,0.81,2026-09-01
2026-08-28,0x0de3e7236522f326967d0655260b9ec56d5ec35bd247394e886448411e33309c,Yes,Will Flavio Bolsonaro win the most votes in the next Brazil presidential election from Rio de Janeiro?,0.845,2,1,250.0,CLOSED,2026-09-01,0.785,sharps_left,-0.071,0.795,2026-09-01
2026-08-28,0xf82f84686ee2a25f5690430461413c4dc5a39dcea922a7c5f47d9d29418fbdb6,No,"Will GPT-6 be released by September 30, 2026?",0.715,2,1,169.49,CLOSED,2026-09-01,0.535,sharps_left,-0.2517,0.545,2026-09-01
2026-08-28,0xadbd0a8f379d45f01d42cac8984736493223d6100fa719ab16a110e222c9523f,No,"Will Ethereum dip to $2,400 in August?",0.34,2,1,74.63,CLOSED,2026-08-30,0.785,sharps_left,1.3088,0.795,2026-08-30
2026-08-28,0x58d20d530b4d42c1e9441f77239ed9b5a4b8f3ba2027a0df8def2cc71bd7280c,No,"Will Ethereum dip to $2,300 in August?",0.8635,2,1,250.0,CLOSED,2026-08-30,1.0,resolved_win,0.1581,0.9875,2026-08-30
2026-08-28,0x4b7d5f622d56026aa781e1980212222cdf062511d9a43374977f63caaa319167,No,Will WTI Crude Oil (WTI) hit (HIGH) $100 in September?,0.84,2,1,250.0,CLOSED,2026-09-01,0.75,sharps_left,-0.1071,0.76,2026-09-01
2026-08-28,0xaa9800331562ec17c78273e9b1d7a37ed9742a7261adb2dff2afc3ef4317c93f,Ignacio Buse,Winston-Salem Open: Ignacio Buse vs Benjamin Bonzi,0.455,2,1,90.09,CLOSED,2026-08-29,1.0,resolved_win,1.1978,1.0,2026-08-29
2026-08-29,0x2ee43c144834af44ab0e677d89807de5608bce1b473d77f7d77cdfe51e4ef9b6,Corentin Moutet,US Open ATP: Dane Sweeny vs Corentin Moutet,0.745,2,1,188.68,CLOSED,2026-09-02,0.0,resolved_loss,-1.0,0.0,2026-09-02
2026-08-29,0xdf9bf27ee5757c55b44b8b9826ddc9ec3a8809aa3278634c45edbb7fc8f1a3e3,Yes,Will there be no change in Fed interest rates after the October 2026 meeting?,0.715,2,1,169.49,CLOSED,2026-09-01,0.695,sharps_left,-0.028,0.705,2026-09-01
2026-08-29,0xc98a9bf483023bade1b3fb4519509909e86467ccc96d2e6119807e9ac61c4ef3,Yes,"Google Maps renames Lake Ontario to ""Lake America"" by September 15, 2026?",0.84,3,1,250.0,CLOSED,2026-08-30,1.0,resolved_win,0.1905,1.0,2026-08-30
2026-08-29,0xbb1e75fe2a97b994a0f1b20b8107330f575a752893b3c525439466d64f898463,No,Jerome Powell out from Fed Board by December 31?,0.845,3,1,250.0,CLOSED,2026-09-01,0.825,sharps_left,-0.0237,0.835,2026-09-01
2026-08-29,0x7a833b2745bc6911db3ef244e37287c9ab1be1e63ee71266d2c79326cafbe285,Yes,"US x Iran diplomatic meeting by December 31, 2026?",0.445,2,1,88.5,CLOSED,2026-09-01,0.4,sharps_left,-0.1011,0.41,2026-09-01
2026-08-29,0x5ea95d8f737cce3b60283d83fffba9182f59e5a1702fae9fbc0bc8c5ec9edfaa,Yes,Will Flavio Bolsonaro win the most votes in the next Brazil presidential election from Espírito Santo?,0.895,2,1,250.0,CLOSED,2026-09-01,0.91,sharps_left,0.0168,0.92,2026-09-01
2026-08-29,0xca1563f5e5050294429d32c572e8bf2431b82ebaaf18a185cbf36dc7d89fa65f,Yes,Will Flavio Bolsonaro win the most votes in the next Brazil presidential election from Rio Grande do Sul?,0.82,2,1,250.0,CLOSED,2026-09-01,0.8,sharps_left,-0.0244,0.81,2026-09-01
2026-08-30,0x90c7a57ed81a78d52e0b7af7944e51f1a4c9f99142784154ff3a350df2ea82ac,Enzo Aguiard,Zhangjiagang: Enzo Aguiard vs Jesse Delaney,0.885,2,1,250.0,CLOSED,2026-08-31,1.0,resolved_win,0.1299,1.0,2026-08-31
2026-08-30,0x881f66a279316cc04db69feaa807098e22b85e0c3c37988e3854757d0945d625,Veronika Erjavec,US Open WTA: Jasmine Paolini vs Veronika Erjavec,0.155,2,1,58.48,CLOSED,2026-08-31,0.0,resolved_loss,-1.0,0.0,2026-08-31
2026-08-30,0x6d7203b2161a636a6ad554a986400e29411aecfdb51f91416a0ef9f7b6685e3b,No,"Will Bitcoin dip to $70,000 by December 31, 2026?",0.405,2,1,82.64,CLOSED,2026-09-01,0.41,sharps_left,0.0123,0.42,2026-09-01
2026-08-31,0x09ce36db9ba15107e04b0608a12c8a0914debe730e3d1317aec5cf071d430ebd,Arthur Fils,US Open ATP: Stefanos Tsitsipas vs Arthur Fils,0.85,2,1,250.0,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-08-31,0xf02d8d72bb96d84090d4f7d63e7837afb94f8d061e7a2cca8cf21732150e8815,Yes,Will Arsenal win the 2026-27 English Premier League (EPL) Championship?,0.5,3,1,98.04,OPEN,,,,,0.495,2026-09-04
2026-08-31,0xb0cdacba9dc8f1f7f68fcd275ccdbd73cd4fe4ca016d6eb08b2bf83f5913e747,Milic,Set Handicap: Milic (-1.5) vs Lazarov (+1.5),0.51,2,1,100.0,CLOSED,2026-09-01,0.0,resolved_loss,-1.0,0.0,2026-09-01
2026-08-31,0x148a7e6c202700d80328c6aa6280aa00313e6d5a46c38c0aea9e32cb858fbd09,Sebastian Gorzny,US Open ATP: Sebastian Gorzny vs Raphael Collignon,0.2395,2,1,64.89,CLOSED,2026-09-01,1.0,resolved_win,3.1754,1.0,2026-09-01
2026-08-31,0x3e80f6cc475d7940ce26db5ee997b28ee80c50170ce7aa8af2d104c947c8e5e3,No,Masoud Pezeshkian out by December 31?,0.75,2,1,192.31,CLOSED,2026-09-01,0.75,sharps_left,0.0,0.76,2026-09-01
2026-08-31,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,No,"Will Bitcoin reach $110,000 by December 31, 2026?",0.885,2,1,250.0,OPEN,,,,,0.825,2026-09-04
2026-08-31,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,No,"Will Ethereum reach $4,000 by December 31, 2026?",0.865,2,1,250.0,CLOSED,2026-09-04,0.83,sharps_left,-0.0405,0.84,2026-09-04
